tanggal,provinsi,bagian,brand,jenis,cust_type
"2020-09-05","JATIM","KOTA PASURUAN","Loop","Non HVC","B2B"
"2020-09-05","JATIM","KOTA PASURUAN","Loop","Non HVC","B2C"
"2020-09-05","JATIM","KOTA PASURUAN","LOOP","Platinum","B2C"
"2020-09-05","JATIM","KOTA PASURUAN","simPATI","Diamond","B2C"
"2020-09-05","JATIM","KOTA PASURUAN","simPATI","Gold","B2C"
"2020-09-05","JATIM","KOTA PASURUAN","simPATI","Non HVC","B2B"
"2020-09-05","JATIM","KOTA PASURUAN","simPATI","Non HVC","B2C"
"2020-09-05","JATIM","KOTA PASURUAN","simPATI","Platinum","B2C"
"2020-09-05","JATIM","KOTA PROBOLINGGO","kartuAS","Diamond","B2C"
"2020-09-05","JATIM","KOTA PROBOLINGGO","KartuAS","Gold","B2C"
"2020-09-05","JATIM","KOTA PROBOLINGGO","kartuAS","Non HVC","B2B"
"2020-09-05","JATIM","KOTA PROBOLINGGO","kartuAS","Non HVC","B2C"
"2020-09-05","JATIM","KOTA PROBOLINGGO","KartuAS","Platinum","B2C"
"2020-09-05","JATIM","KOTA PROBOLINGGO","Loop","Diamond","B2C"
"2020-09-05","JATIM","KOTA PROBOLINGGO","LOOP","Gold","B2C"
"2020-09-05","JATIM","KOTA PROBOLINGGO","Loop","Non HVC","B2B"
"2020-09-05","JATIM","KOTA PROBOLINGGO","Loop","Non HVC","B2C"
"2020-09-05","JATIM","KOTA PROBOLINGGO","LOOP","Platinum","B2C"
"2020-09-05","JATIM","KOTA PROBOLINGGO","simPATI","Diamond","B2C"
"2020-09-05","JATIM","KOTA PROBOLINGGO","simPATI","Gold","B2C"
"2020-09-05","JATIM","KOTA PROBOLINGGO","simPATI","Non HVC","B2B"
"2020-09-05","JATIM","KOTA PROBOLINGGO","simPATI","Non HVC","B2C"
"2020-09-05","JATIM","KOTA PROBOLINGGO","simPATI","Platinum","B2C"
"2020-09-05","JATIM","KOTA SURABAYA","KartuAS","Diamond","B2C"
"2020-09-05","JATIM","KOTA SURABAYA","KartuAS","Gold","B2C"
"2020-09-05","JATIM","KOTA SURABAYA","kartuAS","Non HVC","B2B"
"2020-09-05","JATIM","KOTA SURABAYA","KartuAS","Non HVC","B2C"
"2020-09-05","JATIM","KOTA SURABAYA","KartuAS","Platinum","B2C"
"2020-09-05","JATIM","KOTA SURABAYA","Loop","Diamond","B2C"
"2020-09-05","JATIM","KOTA SURABAYA","LOOP","Gold","B2C"
"2020-09-05","JATIM","KOTA SURABAYA","Loop","Non HVC","B2B"
"2020-09-05","JATIM","KOTA SURABAYA","Loop","Non HVC","B2C"
"2020-09-05","JATIM","KOTA SURABAYA","LOOP","Platinum","B2C"
"2020-09-05","JATIM","KOTA SURABAYA","simPATI","Diamond","B2C"
"2020-09-05","JATIM","KOTA SURABAYA","simPATI","Gold","B2C"
"2020-09-05","JATIM","KOTA SURABAYA","simPATI","Non HVC","B2B"
"2020-09-05","JATIM","KOTA SURABAYA","simPATI","Non HVC","B2C"
"2020-09-05","JATIM","KOTA SURABAYA","simPATI","Platinum","B2C"
"2020-09-05","JATIM","KOTA SURABAYA","UNKNOWN","Non HVC","B2C"
"2020-09-05","JATIM","LAMONGAN","kartuAS","Diamond","B2C"
"2020-09-05","JATIM","LAMONGAN","kartuAS","Gold","B2C"
"2020-09-05","JATIM","LAMONGAN","kartuAS","Non HVC","B2B"
"2020-09-05","JATIM","LAMONGAN","KartuAS","Non HVC","B2C"
"2020-09-05","JATIM","LAMONGAN","KartuAS","Platinum","B2C"
"2020-09-05","JATIM","LAMONGAN","Loop","Diamond","B2C"
"2020-09-05","JATIM","LAMONGAN","Loop","Gold","B2C"
"2020-09-05","JATIM","LAMONGAN","Loop","Non HVC","B2B"
"2020-09-05","JATIM","LAMONGAN","Loop","Non HVC","B2C"
"2020-09-05","JATIM","LAMONGAN","LOOP","Platinum","B2C"
"2020-09-05","JATIM","LAMONGAN","simPATI","Diamond","B2C"
"2020-09-05","JATIM","LAMONGAN","simPATI","Gold","B2C"
"2020-09-05","JATIM","LAMONGAN","simPATI","Non HVC","B2B"
"2020-09-05","JATIM","LAMONGAN","simPATI","Non HVC","B2C"
"2020-09-05","JATIM","LAMONGAN","simPATI","Platinum","B2C"
"2020-09-05","JATIM","LAMONGAN","UNKNOWN","Non HVC","B2C"
"2020-09-05","JATIM","MADURA","kartuAS","Diamond","B2C"
"2020-09-05","JATIM","MADURA","kartuAS","Gold","B2C"
"2020-09-05","JATIM","MADURA","kartuAS","Non HVC","B2B"
"2020-09-05","JATIM","MADURA","kartuAS","Non HVC","B2C"
"2020-09-05","JATIM","MADURA","kartuAS","Platinum","B2C"
"2020-09-05","JATIM","MADURA","LOOP","Diamond","B2C"
"2020-09-05","JATIM","MADURA","LOOP","Gold","B2C"
"2020-09-05","JATIM","MADURA","Loop","Non HVC","B2B"
"2020-09-05","JATIM","MADURA","LOOP","Non HVC","B2C"
"2020-09-05","JATIM","MADURA","Loop","Platinum","B2C"
"2020-09-05","JATIM","MADURA","simPATI","Diamond","B2C"
"2020-09-05","JATIM","MADURA","simPATI","Gold","B2C"
"2020-09-05","JATIM","MADURA","simPATI","Non HVC","B2B"
"2020-09-05","JATIM","MADURA","simPATI","Non HVC","B2C"
"2020-09-05","JATIM","MADURA","simPATI","Platinum","B2C"
"2020-09-05","JATIM","MALANG","kartuAS","Diamond","B2C"
"2020-09-05","JATIM","MALANG","kartuAS","Gold","B2C"
"2020-09-05","JATIM","MALANG","kartuAS","Non HVC","B2B"
"2020-09-05","JATIM","MALANG","kartuAS","Non HVC","B2C"
"2020-09-05","JATIM","MALANG","KartuAS","Platinum","B2C"
"2020-09-05","JATIM","MALANG","Loop","Diamond","B2C"
"2020-09-05","JATIM","MALANG","Loop","Gold","B2C"
"2020-09-05","JATIM","MALANG","Loop","Non HVC","B2B"
"2020-09-05","JATIM","MALANG","LOOP","Non HVC","B2C"
"2020-09-05","JATIM","MALANG","Loop","Platinum","B2C"
"2020-09-05","JATIM","MALANG","simPATI","Diamond","B2C"
"2020-09-05","JATIM","MALANG","simPATI","Gold","B2C"
"2020-09-05","JATIM","MALANG","simPATI","Non HVC","B2B"
"2020-09-05","JATIM","MALANG","simPATI","Non HVC","B2C"
"2020-09-05","JATIM","MALANG","simPATI","Platinum","B2C"
"2020-09-05","JATIM","MANDIRI","kartuAS","Diamond","B2C"
"2020-09-05","JATIM","MANDIRI","KartuAS","Gold","B2C"
"2020-09-05","JATIM","MANDIRI","kartuAS","Non HVC","B2B"
"2020-09-05","JATIM","MANDIRI","KartuAS","Non HVC","B2C"
"2020-09-05","JATIM","MANDIRI","kartuAS","Platinum","B2C"
"2020-09-05","JATIM","MANDIRI","Loop","Diamond","B2C"
"2020-09-05","JATIM","MANDIRI","Loop","Gold","B2C"
"2020-09-05","JATIM","MANDIRI","Loop","Non HVC","B2B"
"2020-09-05","JATIM","MANDIRI","LOOP","Non HVC","B2C"
"2020-09-05","JATIM","MANDIRI","Loop","Platinum","B2C"
"2020-09-05","JATIM","MANDIRI","simPATI","Diamond","B2C"
"2020-09-05","JATIM","MANDIRI","simPATI","Gold","B2C"
"2020-09-05","JATIM","MANDIRI","simPATI","Non HVC","B2B"
"2020-09-05","JATIM","MANDIRI","simPATI","Non HVC","B2C"
"2020-09-05","JATIM","MANDIRI","simPATI","Platinum","B2C"
"2020-09-05","JATIM","NEW SIDOARJO","kartuAS","Diamond","B2C"
"2020-09-05","JATIM","NEW SIDOARJO","kartuAS","Gold","B2C"
"2020-09-05","JATIM","NEW SIDOARJO","kartuAS","Non HVC","B2B"
"2020-09-05","JATIM","NEW SIDOARJO","KartuAS","Non HVC","B2C"
"2020-09-05","JATIM","NEW SIDOARJO","kartuAS","Platinum","B2C"
"2020-09-05","JATIM","NEW SIDOARJO","Loop","Diamond","B2C"
"2020-09-05","JATIM","NEW SIDOARJO","Loop","Gold","B2C"
"2020-09-05","JATIM","NEW SIDOARJO","Loop","Non HVC","B2B"
"2020-09-05","JATIM","NEW SIDOARJO","LOOP","Non HVC","B2C"
"2020-09-05","JATIM","NEW SIDOARJO","Loop","Platinum","B2C"
"2020-09-05","JATIM","NEW SIDOARJO","simPATI","Diamond","B2C"
"2020-09-05","JATIM","NEW SIDOARJO","simPATI","Gold","B2C"
"2020-09-05","JATIM","NEW SIDOARJO","simPATI","Non HVC","B2B"
"2020-09-05","JATIM","NEW SIDOARJO","simPATI","Non HVC","B2C"
"2020-09-05","JATIM","NEW SIDOARJO","simPATI","Platinum","B2C"
"2020-09-05","JATIM","NEW SIDOARJO","UNKNOWN","Non HVC","B2C"
"2020-09-05","JATIM",\N,"kartuAS","Gold","B2C"
"2020-09-05","JATIM",\N,"kartuAS","Non HVC","B2B"
"2020-09-05","JATIM",\N,"KartuAS","Non HVC","B2C"
"2020-09-05","JATIM",\N,"kartuAS","Platinum","B2C"
"2020-09-05","JATIM",\N,"Loop","Gold","B2C"
"2020-09-05","JATIM",\N,"Loop","Non HVC","B2B"
"2020-09-05","JATIM",\N,"LOOP","Non HVC","B2C"
"2020-09-05","JATIM",\N,"Loop","Platinum","B2C"
"2020-09-05","JATIM",\N,"simPATI","Diamond","B2C"
"2020-09-05","JATIM",\N,"simPATI","Gold","B2C"
"2020-09-05","JATIM",\N,"simPATI","Non HVC","B2B"
"2020-09-05","JATIM",\N,"simPATI","Non HVC","B2C"
"2020-09-05","JATIM",\N,"simPATI","Platinum","B2C"
"2020-09-05","JATIM",\N,"UNKNOWN","Non HVC","B2C"
"2020-09-05","JATIM","PONOROGO NGAWI","kartuAS","Diamond","B2C"
"2020-09-05","JATIM","PONOROGO NGAWI","KartuAS","Gold","B2C"
"2020-09-05","JATIM","PONOROGO NGAWI","kartuAS","Non HVC","B2B"
"2020-09-05","JATIM","PONOROGO NGAWI","KartuAS","Non HVC","B2C"
"2020-09-05","JATIM","PONOROGO NGAWI","kartuAS","Platinum","B2C"
"2020-09-05","JATIM","PONOROGO NGAWI","Loop","Diamond","B2C"
"2020-09-05","JATIM","PONOROGO NGAWI","Loop","Gold","B2C"
"2020-09-05","JATIM","PONOROGO NGAWI","Loop","Non HVC","B2B"
"2020-09-05","JATIM","PONOROGO NGAWI","Loop","Non HVC","B2C"
"2020-09-05","JATIM","PONOROGO NGAWI","LOOP","Platinum","B2C"
"2020-09-05","JATIM","PONOROGO NGAWI","simPATI","Diamond","B2C"
"2020-09-05","JATIM","PONOROGO NGAWI","simPATI","Gold","B2C"
"2020-09-05","JATIM","PONOROGO NGAWI","simPATI","Non HVC","B2B"
"2020-09-05","JATIM","PONOROGO NGAWI","simPATI","Non HVC","B2C"
"2020-09-05","JATIM","PONOROGO NGAWI","simPATI","Platinum","B2C"
"2020-09-05","JATIM","TULUNGAGUNG","kartuAS","Diamond","B2C"
"2020-09-05","JATIM","TULUNGAGUNG","KartuAS","Gold","B2C"
"2020-09-05","JATIM","TULUNGAGUNG","kartuAS","Non HVC","B2B"
"2020-09-05","JATIM","TULUNGAGUNG","kartuAS","Non HVC","B2C"
"2020-09-05","JATIM","TULUNGAGUNG","kartuAS","Platinum","B2C"
"2020-09-05","JATIM","TULUNGAGUNG","Loop","Diamond","B2C"
"2020-09-05","JATIM","TULUNGAGUNG","LOOP","Gold","B2C"
"2020-09-05","JATIM","TULUNGAGUNG","Loop","Non HVC","B2B"
"2020-09-05","JATIM","TULUNGAGUNG","Loop","Non HVC","B2C"
"2020-09-05","JATIM","TULUNGAGUNG","Loop","Platinum","B2C"
"2020-09-05","JATIM","TULUNGAGUNG","simPATI","Diamond","B2C"
"2020-09-05","JATIM","TULUNGAGUNG","simPATI","Gold","B2C"
"2020-09-05","JATIM","TULUNGAGUNG","simPATI","Non HVC","B2B"
"2020-09-05","JATIM","TULUNGAGUNG","simPATI","Non HVC","B2C"
"2020-09-05","JATIM","TULUNGAGUNG","simPATI","Platinum","B2C"
"2020-09-05","JATIM","TULUNGAGUNG","UNKNOWN","Non HVC","B2C"
"2020-09-05","KALIMANTAN","BANJAR","kartuAS","Diamond","B2C"
"2020-09-05","KALIMANTAN","BANJAR","kartuAS","Gold","B2C"
"2020-09-05","KALIMANTAN","BANJAR","kartuAS","Non HVC","B2B"
"2020-09-05","KALIMANTAN","BANJAR","KartuAS","Non HVC","B2C"
"2020-09-05","KALIMANTAN","BANJAR","kartuAS","Platinum","B2C"
"2020-09-05","KALIMANTAN","BANJAR","Loop","Diamond","B2C"
"2020-09-05","KALIMANTAN","BANJAR","Loop","Gold","B2C"
"2020-09-05","KALIMANTAN","BANJAR","Loop","Non HVC","B2B"
"2020-09-05","KALIMANTAN","BANJAR","LOOP","Non HVC","B2C"
"2020-09-05","KALIMANTAN","BANJAR","Loop","Platinum","B2C"
"2020-09-05","KALIMANTAN","BANJAR","simPATI","Diamond","B2C"
"2020-09-05","KALIMANTAN","BANJAR","simPATI","Gold","B2C"
"2020-09-05","KALIMANTAN","BANJAR","simPATI","Non HVC","B2B"
"2020-09-05","KALIMANTAN","BANJAR","simPATI","Non HVC","B2C"
"2020-09-05","KALIMANTAN","BANJAR","simPATI","Platinum","B2C"
"2020-09-05","KALIMANTAN","BARITO","kartuAS","Diamond","B2C"
"2020-09-05","KALIMANTAN","BARITO","KartuAS","Gold","B2C"
"2020-09-05","KALIMANTAN","BARITO","kartuAS","Non HVC","B2B"
"2020-09-05","KALIMANTAN","BARITO","KartuAS","Non HVC","B2C"
"2020-09-05","KALIMANTAN","BARITO","kartuAS","Platinum","B2C"
"2020-09-05","KALIMANTAN","BARITO","Loop","Diamond","B2C"
"2020-09-05","KALIMANTAN","BARITO","LOOP","Gold","B2C"
"2020-09-05","KALIMANTAN","BARITO","Loop","Non HVC","B2B"
"2020-09-05","KALIMANTAN","BARITO","LOOP","Non HVC","B2C"
"2020-09-05","KALIMANTAN","BARITO","Loop","Platinum","B2C"
"2020-09-05","KALIMANTAN","BARITO","simPATI","Diamond","B2C"
"2020-09-05","KALIMANTAN","BARITO","simPATI","Gold","B2C"
"2020-09-05","KALIMANTAN","BARITO","simPATI","Non HVC","B2B"
"2020-09-05","KALIMANTAN","BARITO","simPATI","Non HVC","B2C"
"2020-09-05","KALIMANTAN","BARITO","simPATI","Platinum","B2C"
"2020-09-05","KALIMANTAN","BATULICIN","kartuAS","Diamond","B2C"
"2020-09-05","KALIMANTAN","BATULICIN","kartuAS","Gold","B2C"
"2020-09-05","KALIMANTAN","BATULICIN","kartuAS","Non HVC","B2B"
"2020-09-05","KALIMANTAN","BATULICIN","kartuAS","Non HVC","B2C"
"2020-09-05","KALIMANTAN","BATULICIN","kartuAS","Platinum","B2C"
"2020-09-05","KALIMANTAN","BATULICIN","Loop","Diamond","B2C"
"2020-09-05","KALIMANTAN","BATULICIN","Loop","Gold","B2C"
"2020-09-05","KALIMANTAN","BATULICIN","Loop","Non HVC","B2B"
"2020-09-05","KALIMANTAN","BATULICIN","Loop","Non HVC","B2C"
"2020-09-05","KALIMANTAN","BATULICIN","LOOP","Platinum","B2C"
"2020-09-05","KALIMANTAN","BATULICIN","simPATI","Diamond","B2C"
"2020-09-05","KALIMANTAN","BATULICIN","simPATI","Gold","B2C"
"2020-09-05","KALIMANTAN","BATULICIN","simPATI","Non HVC","B2B"
"2020-09-05","KALIMANTAN","BATULICIN","simPATI","Non HVC","B2C"
"2020-09-05","KALIMANTAN","BATULICIN","simPATI","Platinum","B2C"
"2020-09-05","KALIMANTAN","BONTANG","kartuAS","Diamond","B2C"
"2020-09-05","KALIMANTAN","BONTANG","KartuAS","Gold","B2C"
"2020-09-05","KALIMANTAN","BONTANG","kartuAS","Non HVC","B2B"
"2020-09-05","KALIMANTAN","BONTANG","KartuAS","Non HVC","B2C"
"2020-09-05","KALIMANTAN","BONTANG","kartuAS","Platinum","B2C"
"2020-09-05","KALIMANTAN","BONTANG","Loop","Diamond","B2C"
"2020-09-05","KALIMANTAN","BONTANG","Loop","Gold","B2C"
"2020-09-05","KALIMANTAN","BONTANG","Loop","Non HVC","B2B"
"2020-09-05","KALIMANTAN","BONTANG","LOOP","Non HVC","B2C"
"2020-09-05","KALIMANTAN","BONTANG","Loop","Platinum","B2C"
"2020-09-05","KALIMANTAN","BONTANG","simPATI","Diamond","B2C"
"2020-09-05","KALIMANTAN","BONTANG","simPATI","Gold","B2C"
"2020-09-05","KALIMANTAN","BONTANG","simPATI","Non HVC","B2B"
"2020-09-05","KALIMANTAN","BONTANG","simPATI","Non HVC","B2C"
"2020-09-05","KALIMANTAN","BONTANG","simPATI","Platinum","B2C"
"2020-09-05","KALIMANTAN","HULU SUNGAI","kartuAS","Diamond","B2C"
"2020-09-05","KALIMANTAN","HULU SUNGAI","kartuAS","Gold","B2C"
"2020-09-05","KALIMANTAN","HULU SUNGAI","kartuAS","Non HVC","B2B"
"2020-09-05","KALIMANTAN","HULU SUNGAI","KartuAS","Non HVC","B2C"
"2020-09-05","KALIMANTAN","HULU SUNGAI","kartuAS","Platinum","B2C"
"2020-09-05","KALIMANTAN","HULU SUNGAI","Loop","Diamond","B2C"
"2020-09-05","KALIMANTAN","HULU SUNGAI","Loop","Gold","B2C"
"2020-09-05","KALIMANTAN","HULU SUNGAI","Loop","Non HVC","B2B"
"2020-09-05","KALIMANTAN","HULU SUNGAI","Loop","Non HVC","B2C"
"2020-09-05","KALIMANTAN","HULU SUNGAI","Loop","Platinum","B2C"
"2020-09-05","KALIMANTAN","HULU SUNGAI","simPATI","Diamond","B2C"
"2020-09-05","KALIMANTAN","HULU SUNGAI","simPATI","Gold","B2C"
"2020-09-05","KALIMANTAN","HULU SUNGAI","simPATI","Non HVC","B2B"
"2020-09-05","KALIMANTAN","HULU SUNGAI","simPATI","Non HVC","B2C"
"2020-09-05","KALIMANTAN","HULU SUNGAI","simPATI","Platinum","B2C"
"2020-09-05","KALIMANTAN","KALTARA","kartuAS","Diamond","B2C"
"2020-09-05","KALIMANTAN","KALTARA","KartuAS","Gold","B2C"
"2020-09-05","KALIMANTAN","KALTARA","kartuAS","Non HVC","B2B"
"2020-09-05","KALIMANTAN","KALTARA","kartuAS","Non HVC","B2C"
"2020-09-05","KALIMANTAN","KALTARA","KartuAS","Platinum","B2C"
"2020-09-05","KALIMANTAN","KALTARA","Loop","Diamond","B2C"
"2020-09-05","KALIMANTAN","KALTARA","Loop","Gold","B2C"
"2020-09-05","KALIMANTAN","KALTARA","Loop","Non HVC","B2B"
"2020-09-05","KALIMANTAN","KALTARA","Loop","Non HVC","B2C"
"2020-09-05","KALIMANTAN","KALTARA","Loop","Platinum","B2C"
"2020-09-05","KALIMANTAN","KALTARA","simPATI","Diamond","B2C"
"2020-09-05","KALIMANTAN","KALTARA","simPATI","Gold","B2C"
"2020-09-05","KALIMANTAN","KALTARA","simPATI","Non HVC","B2B"
"2020-09-05","KALIMANTAN","KALTARA","simPATI","Non HVC","B2C"
"2020-09-05","KALIMANTAN","KALTARA","simPATI","Platinum","B2C"
"2020-09-05","KALIMANTAN","KALTARA","UNKNOWN","Non HVC","B2C"
"2020-09-05","KALIMANTAN","KHATULISTIWA","kartuAS","Diamond","B2C"
"2020-09-05","KALIMANTAN","KHATULISTIWA","kartuAS","Gold","B2C"
"2020-09-05","KALIMANTAN","KHATULISTIWA","kartuAS","Non HVC","B2B"
"2020-09-05","KALIMANTAN","KHATULISTIWA","kartuAS","Non HVC","B2C"
"2020-09-05","KALIMANTAN","KHATULISTIWA","kartuAS","Platinum","B2C"
"2020-09-05","KALIMANTAN","KHATULISTIWA","Loop","Diamond","B2C"
"2020-09-05","KALIMANTAN","KHATULISTIWA","Loop","Gold","B2C"
"2020-09-05","KALIMANTAN","KHATULISTIWA","Loop","Non HVC","B2B"
"2020-09-05","KALIMANTAN","KHATULISTIWA","Loop","Non HVC","B2C"
"2020-09-05","KALIMANTAN","KHATULISTIWA","Loop","Platinum","B2C"
"2020-09-05","KALIMANTAN","KHATULISTIWA","simPATI","Diamond","B2C"
"2020-09-05","KALIMANTAN","KHATULISTIWA","simPATI","Gold","B2C"
"2020-09-05","KALIMANTAN","KHATULISTIWA","simPATI","Non HVC","B2B"
"2020-09-05","KALIMANTAN","KHATULISTIWA","simPATI","Non HVC","B2C"
"2020-09-05","KALIMANTAN","KHATULISTIWA","simPATI","Platinum","B2C"
"2020-09-05","KALIMANTAN","KOTA BALIKPAPAN","kartuAS","Diamond","B2C"
"2020-09-05","KALIMANTAN","KOTA BALIKPAPAN","KartuAS","Gold","B2C"
"2020-09-05","KALIMANTAN","KOTA BALIKPAPAN","kartuAS","Non HVC","B2B"
"2020-09-05","KALIMANTAN","KOTA BALIKPAPAN","KartuAS","Non HVC","B2C"
"2020-09-05","KALIMANTAN","KOTA BALIKPAPAN","kartuAS","Platinum","B2C"
"2020-09-05","KALIMANTAN","KOTA BALIKPAPAN","Loop","Diamond","B2C"
"2020-09-05","KALIMANTAN","KOTA BALIKPAPAN","Loop","Gold","B2C"
"2020-09-05","KALIMANTAN","KOTA BALIKPAPAN","Loop","Non HVC","B2B"
"2020-09-05","KALIMANTAN","KOTA BALIKPAPAN","Loop","Non HVC","B2C"
"2020-09-05","KALIMANTAN","KOTA BALIKPAPAN","LOOP","Platinum","B2C"
"2020-09-05","KALIMANTAN","KOTA BALIKPAPAN","simPATI","Diamond","B2C"
"2020-09-05","KALIMANTAN","KOTA BALIKPAPAN","simPATI","Gold","B2C"
"2020-09-05","KALIMANTAN","KOTA BALIKPAPAN","simPATI","Non HVC","B2B"
"2020-09-05","KALIMANTAN","KOTA BALIKPAPAN","simPATI","Non HVC","B2C"
"2020-09-05","KALIMANTAN","KOTA BALIKPAPAN","simPATI","Platinum","B2C"
"2020-09-05","KALIMANTAN","KOTAWARINGIN","kartuAS","Diamond","B2C"
"2020-09-05","KALIMANTAN","KOTAWARINGIN","kartuAS","Gold","B2C"
"2020-09-05","KALIMANTAN","KOTAWARINGIN","kartuAS","Non HVC","B2B"
"2020-09-05","KALIMANTAN","KOTAWARINGIN","KartuAS","Non HVC","B2C"
"2020-09-05","KALIMANTAN","KOTAWARINGIN","KartuAS","Platinum","B2C"
"2020-09-05","KALIMANTAN","KOTAWARINGIN","Loop","Diamond","B2C"
"2020-09-05","KALIMANTAN","KOTAWARINGIN","Loop","Gold","B2C"
"2020-09-05","KALIMANTAN","KOTAWARINGIN","Loop","Non HVC","B2B"
"2020-09-05","KALIMANTAN","KOTAWARINGIN","LOOP","Non HVC","B2C"
"2020-09-05","KALIMANTAN","KOTAWARINGIN","Loop","Platinum","B2C"
"2020-09-05","KALIMANTAN","KOTAWARINGIN","simPATI","Diamond","B2C"
"2020-09-05","KALIMANTAN","KOTAWARINGIN","simPATI","Gold","B2C"
"2020-09-05","KALIMANTAN","KOTAWARINGIN","simPATI","Non HVC","B2B"
"2020-09-05","KALIMANTAN","KOTAWARINGIN","simPATI","Non HVC","B2C"
"2020-09-05","KALIMANTAN","KOTAWARINGIN","simPATI","Platinum","B2C"
"2020-09-05","KALIMANTAN","KUTAI","kartuAS","Diamond","B2C"
"2020-09-05","KALIMANTAN","KUTAI","KartuAS","Gold","B2C"
"2020-09-05","KALIMANTAN","KUTAI","kartuAS","Non HVC","B2B"
"2020-09-05","KALIMANTAN","KUTAI","KartuAS","Non HVC","B2C"
"2020-09-05","KALIMANTAN","KUTAI","kartuAS","Platinum","B2C"
"2020-09-05","KALIMANTAN","KUTAI","Loop","Diamond","B2C"
"2020-09-05","KALIMANTAN","KUTAI","LOOP","Gold","B2C"
"2020-09-05","KALIMANTAN","KUTAI","Loop","Non HVC","B2B"
"2020-09-05","KALIMANTAN","KUTAI","Loop","Non HVC","B2C"
"2020-09-05","KALIMANTAN","KUTAI","LOOP","Platinum","B2C"
"2020-09-05","KALIMANTAN","KUTAI","simPATI","Diamond","B2C"
"2020-09-05","KALIMANTAN","KUTAI","simPATI","Gold","B2C"
"2020-09-05","KALIMANTAN","KUTAI","simPATI","Non HVC","B2B"
"2020-09-05","KALIMANTAN","KUTAI","simPATI","Non HVC","B2C"
"2020-09-05","KALIMANTAN","KUTAI","simPATI","Platinum","B2C"
"2020-09-05","KALIMANTAN","MAHAKAM","KartuAS","Diamond","B2C"
"2020-09-05","KALIMANTAN","MAHAKAM","KartuAS","Gold","B2C"
"2020-09-05","KALIMANTAN","MAHAKAM","kartuAS","Non HVC","B2B"
"2020-09-05","KALIMANTAN","MAHAKAM","KartuAS","Non HVC","B2C"
"2020-09-05","KALIMANTAN","MAHAKAM","KartuAS","Platinum","B2C"
"2020-09-05","KALIMANTAN","MAHAKAM","Loop","Diamond","B2C"
"2020-09-05","KALIMANTAN","MAHAKAM","LOOP","Gold","B2C"
"2020-09-05","KALIMANTAN","MAHAKAM","Loop","Non HVC","B2B"
"2020-09-05","KALIMANTAN","MAHAKAM","LOOP","Non HVC","B2C"
"2020-09-05","KALIMANTAN","MAHAKAM","LOOP","Platinum","B2C"
"2020-09-05","KALIMANTAN","MAHAKAM","simPATI","Diamond","B2C"
"2020-09-05","KALIMANTAN","MAHAKAM","simPATI","Gold","B2C"
"2020-09-05","KALIMANTAN","MAHAKAM","simPATI","Non HVC","B2B"
"2020-09-05","KALIMANTAN","MAHAKAM","simPATI","Non HVC","B2C"
"2020-09-05","KALIMANTAN","MAHAKAM","simPATI","Platinum","B2C"
"2020-09-05","KALIMANTAN",\N,"kartuAS","Diamond","B2C"
"2020-09-05","KALIMANTAN",\N,"kartuAS","Gold","B2C"
"2020-09-05","KALIMANTAN",\N,"kartuAS","Non HVC","B2B"
"2020-09-05","KALIMANTAN",\N,"kartuAS","Non HVC","B2C"
"2020-09-05","KALIMANTAN",\N,"kartuAS","Platinum","B2C"
"2020-09-05","KALIMANTAN",\N,"Loop","Gold","B2C"
"2020-09-05","KALIMANTAN",\N,"Loop","Non HVC","B2B"
"2020-09-05","KALIMANTAN",\N,"LOOP","Non HVC","B2C"
"2020-09-05","KALIMANTAN",\N,"simPATI","Diamond","B2C"
"2020-09-05","KALIMANTAN",\N,"simPATI","Gold","B2C"
"2020-09-05","KALIMANTAN",\N,"simPATI","Non HVC","B2B"
"2020-09-05","KALIMANTAN",\N,"simPATI","Non HVC","B2C"
"2020-09-05","KALIMANTAN",\N,"simPATI","Platinum","B2C"
"2020-09-05","KALIMANTAN",\N,"UNKNOWN","Non HVC","B2C"
"2020-09-05","KALIMANTAN","PALANGKARAYA INNER","kartuAS","Diamond","B2C"
"2020-09-05","KALIMANTAN","PALANGKARAYA INNER","KartuAS","Gold","B2C"
"2020-09-05","KALIMANTAN","PALANGKARAYA INNER","kartuAS","Non HVC","B2B"
"2020-09-05","KALIMANTAN","PALANGKARAYA INNER","kartuAS","Non HVC","B2C"
"2020-09-05","KALIMANTAN","PALANGKARAYA INNER","KartuAS","Platinum","B2C"
"2020-09-05","KALIMANTAN","PALANGKARAYA INNER","Loop","Diamond","B2C"
"2020-09-05","KALIMANTAN","PALANGKARAYA INNER","Loop","Gold","B2C"
"2020-09-05","KALIMANTAN","PALANGKARAYA INNER","Loop","Non HVC","B2B"
"2020-09-05","KALIMANTAN","PALANGKARAYA INNER","Loop","Non HVC","B2C"
"2020-09-05","KALIMANTAN","PALANGKARAYA INNER","Loop","Platinum","B2C"
"2020-09-05","KALIMANTAN","PALANGKARAYA INNER","simPATI","Diamond","B2C"
"2020-09-05","KALIMANTAN","PALANGKARAYA INNER","simPATI","Gold","B2C"
"2020-09-05","KALIMANTAN","PALANGKARAYA INNER","simPATI","Non HVC","B2B"
"2020-09-05","KALIMANTAN","PALANGKARAYA INNER","simPATI","Non HVC","B2C"
"2020-09-05","KALIMANTAN","PALANGKARAYA INNER","simPATI","Platinum","B2C"
"2020-09-05","KALIMANTAN","PALANGKARAYA OUTER","kartuAS","Diamond","B2C"
